subdivision,YEAR,JUN,JUL,AUG,SEP,JUN-SEP
GUJARAT REGION,1992,127.6,252.1,238.4,244.1,862.3
GUJARAT REGION,1993,131.9,568.6,64.5,146.3,911.3
GUJARAT REGION,1994,305.3,473.8,378.8,330.2,1488.2
GUJARAT REGION,1995,8.6,440.5,132.4,72,653.4
GUJARAT REGION,1996,119.8,379.3,233.1,150.9,883.2
GUJARAT REGION,1997,356,247.9,363.7,97.8,1065.6
GUJARAT REGION,1998,108.6,296.2,190,385.2,979.9
GUJARAT REGION,1999,165.2,232.9,61.4,62.6,522
GUJARAT REGION,2000,58.5,354.2,122.6,16.2,551.4
GUJARAT REGION,2001,217,323.3,253.5,17.6,811.4
GUJARAT REGION,2002,244,46.5,239,112.7,642.2
GUJARAT REGION,2003,210.8,516.8,322.3,109.9,1159.8
GUJARAT REGION,2004,137.8,245.7,555.4,52.1,991
GUJARAT REGION,2005,375.7,376.8,233.5,341.6,1327.6
GUJARAT REGION,2006,122.7,584.2,626.4,139.7,1473
GUJARAT REGION,2007,94.7,555.8,344.2,170.9,1165.6
GUJARAT REGION,2008,59.2,263.4,369.8,206.9,899.3
GUJARAT REGION,2009,17.6,398,143.2,55.3,614.1
GUJARAT REGION,2010,62.3,335.3,433.2,215.6,1046.4
GUJARAT REGION,2011,16.6,269.3,462.2,168.7,916.9
GUJARAT REGION,2012,35.8,181.1,228.9,272.2,718.1
GUJARAT REGION,2013,183.5,491.6,246.9,340.7,1262.7
GUJARAT REGION,2014,12.8,359.6,150.2,283.3,805.8
GUJARAT REGION,2015,132.4,361.6,35.2,96.9,626.1
GUJARAT REGION,2016,31.7,255.4,303.5,105,695.5
GUJARAT REGION,2017,137.2,612.7,179.3,67.2,996.4
GUJARAT REGION,2018,89.9,376.8,181.4,46.9,695
GUJARAT REGION,2019,113.9,264,517.2,296.8,1191.9
GUJARAT REGION,2020,104.9,170.5,635.4,123.7,1034.4
GUJARAT REGION,2021,128.6,173.3,71.7,356.8,730.4
SAURASHTRA & KUTCH,1901,10.1,91,63.9,14.8,179.7
SAURASHTRA & KUTCH,1902,14.6,98.5,163.5,131.6,408.3
SAURASHTRA & KUTCH,1903,10.9,346.5,96.6,67.3,521.2
SAURASHTRA & KUTCH,1904,11.6,119.2,9.5,27.8,168.2
SAURASHTRA & KUTCH,1905,7.2,264.7,13.9,13.3,299.1
SAURASHTRA & KUTCH,1906,127.3,182,159.4,56.5,525.2
SAURASHTRA & KUTCH,1907,68.7,214,217.3,3.3,503.3
SAURASHTRA & KUTCH,1908,31.6,294.3,204.1,10.9,540.9
SAURASHTRA & KUTCH,1909,103.1,251.3,65.3,157.3,576.9
SAURASHTRA & KUTCH,1910,179.4,167.2,202.8,27.6,577
SAURASHTRA & KUTCH,1911,47.9,13,28.5,22.1,111.6
SAURASHTRA & KUTCH,1912,68.7,435.2,142,21.7,667.6
SAURASHTRA & KUTCH,1913,218.6,346.6,119.8,61.3,746.3
SAURASHTRA & KUTCH,1914,162.9,124.7,37.4,261.2,586.2
SAURASHTRA & KUTCH,1915,37,102.5,14.4,32.7,186.6
SAURASHTRA & KUTCH,1916,22.2,114,236.5,105.1,477.8
SAURASHTRA & KUTCH,1917,88.5,227.5,219,107.1,642.1
SAURASHTRA & KUTCH,1918,10.8,47.3,48.8,9.7,116.6
SAURASHTRA & KUTCH,1919,27.5,177.4,185.5,33.1,423.5
SAURASHTRA & KUTCH,1920,247.5,155.3,54.2,18.8,475.8
SAURASHTRA & KUTCH,1921,9.2,334.7,84.4,193.1,621.4
SAURASHTRA & KUTCH,1922,40.8,135,34.7,131.6,342.1
SAURASHTRA & KUTCH,1923,1.9,113.3,69.5,16.1,200.8
SAURASHTRA & KUTCH,1924,44.9,123.1,80.2,62.2,310.3
SAURASHTRA & KUTCH,1925,208.4,79.4,31,7.8,326.6
SAURASHTRA & KUTCH,1926,12.9,256.8,228.3,400.5,898.5
SAURASHTRA & KUTCH,1927,55.9,445.9,49.3,57,608.2
SAURASHTRA & KUTCH,1928,4.8,210.5,99.5,93.8,408.6
SAURASHTRA & KUTCH,1929,41.9,271,63.5,12.6,389
SAURASHTRA & KUTCH,1930,130,240.9,41.3,40.3,452.4
SAURASHTRA & KUTCH,1931,9.4,120.7,126.5,21.7,278.4
SAURASHTRA & KUTCH,1932,16.4,399.9,39.3,19.9,475.5
SAURASHTRA & KUTCH,1933,69.5,222.5,246.6,110.8,649.5
SAURASHTRA & KUTCH,1934,162.3,114.6,106.1,12.1,395
SAURASHTRA & KUTCH,1935,48,369.9,69.7,41.5,528.9
SAURASHTRA & KUTCH,1936,116.3,90.6,19.7,114.9,341.5
SAURASHTRA & KUTCH,1937,129,286.2,7.4,118.1,540.7
SAURASHTRA & KUTCH,1938,147.3,118.7,61.3,5.4,332.7
SAURASHTRA & KUTCH,1939,8.7,68.1,83.5,14.1,174.5
SAURASHTRA & KUTCH,1940,125.1,93.4,87.8,22.5,328.7
SAURASHTRA & KUTCH,1941,14.5,352.2,12.7,17.8,397.2
SAURASHTRA & KUTCH,1942,12.9,115.2,153.3,45.9,327.3
SAURASHTRA & KUTCH,1943,66.3,359.4,14.1,74,513.8
SAURASHTRA & KUTCH,1944,72.3,436,198.3,12.7,719.3
SAURASHTRA & KUTCH,1945,129.9,336.4,106.3,73.7,646.3
SAURASHTRA & KUTCH,1946,147.7,143.4,161.2,30,482.2
SAURASHTRA & KUTCH,1947,1.4,83.8,261.7,154.2,501
SAURASHTRA & KUTCH,1948,14.5,21.3,82.4,72.3,190.5
SAURASHTRA & KUTCH,1949,14.7,243.6,239.2,55.1,552.5
SAURASHTRA & KUTCH,1950,3.4,399.8,21.5,64.6,489.3
SAURASHTRA & KUTCH,1951,43.2,130.6,94.4,6.7,274.9
SAURASHTRA & KUTCH,1952,83.3,283.9,33.3,5.9,406.3
SAURASHTRA & KUTCH,1953,74.3,118.1,457.7,73.7,723.7
SAURASHTRA & KUTCH,1954,52,194.4,204.3,156.9,607.6
SAURASHTRA & KUTCH,1955,26.3,30.7,148.5,184.9,390.3
SAURASHTRA & KUTCH,1956,91.2,335,177.3,112.4,715.9
SAURASHTRA & KUTCH,1957,82.1,208.5,103.2,8,401.8
SAURASHTRA & KUTCH,1958,43.6,167.2,82.5,222.5,515.9
SAURASHTRA & KUTCH,1959,69.6,571.3,69.1,206.4,916.4
SAURASHTRA & KUTCH,1960,130.8,138.1,42.6,33,344.5
SAURASHTRA & KUTCH,1961,132.4,302.2,128.2,175.9,738.7
SAURASHTRA & KUTCH,1962,26.5,145,105.8,93.2,370.5
SAURASHTRA & KUTCH,1963,26.9,90.3,128,63.9,309.1
SAURASHTRA & KUTCH,1964,108.7,173.5,193.9,81.6,557.6
SAURASHTRA & KUTCH,1965,1.4,286.5,112,13.5,413.3
SAURASHTRA & KUTCH,1966,77.6,166.9,7,78.9,330.5
SAURASHTRA & KUTCH,1967,113.6,465.3,61.1,31.3,671.3
SAURASHTRA & KUTCH,1968,12,114.9,167.5,26.2,320.7
SAURASHTRA & KUTCH,1969,44.9,181.6,36.2,26.4,289.1
SAURASHTRA & KUTCH,1970,72.2,217.5,330.5,197.7,817.9
SAURASHTRA & KUTCH,1971,145.5,178.8,136.4,50.9,511.6
SAURASHTRA & KUTCH,1972,81.6,95.1,25.9,4.8,207.4
SAURASHTRA & KUTCH,1973,52.2,176,80,71.9,380
SAURASHTRA & KUTCH,1974,16.1,52,26.6,47.4,142.1
SAURASHTRA & KUTCH,1975,102.8,91.7,189.1,199.2,582.8
SAURASHTRA & KUTCH,1976,105.6,238.8,188.9,65,598.3
SAURASHTRA & KUTCH,1977,155.7,201.1,90.1,96.6,543.5
SAURASHTRA & KUTCH,1978,151,107.1,172.8,11.1,442
SAURASHTRA & KUTCH,1979,144.2,36.7,634.3,38,853.2
SAURASHTRA & KUTCH,1980,320.5,228.9,57.4,17.1,623.9
SAURASHTRA & KUTCH,1981,46.6,284.6,167.6,89.6,588.4
SAURASHTRA & KUTCH,1982,5.6,138.1,115,17.1,276
SAURASHTRA & KUTCH,1983,213.8,216.9,244.7,71.1,746.4
SAURASHTRA & KUTCH,1984,54.4,113.7,154.2,116.4,438.7
SAURASHTRA & KUTCH,1985,11.6,106.7,116.2,17,251.5
SAURASHTRA & KUTCH,1986,168.9,31.4,96.8,4.1,301.3
SAURASHTRA & KUTCH,1987,29.6,18.8,33.6,2,84
SAURASHTRA & KUTCH,1988,14,507.6,111.7,137.9,771.2
SAURASHTRA & KUTCH,1989,132.9,260.5,61.8,42.1,497.3
SAURASHTRA & KUTCH,1990,32.1,15.7,266.9,70.6,385.3
SAURASHTRA & KUTCH,1991,12,157.8,45.2,5.5,220.6
SAURASHTRA & KUTCH,1992,44.9,341.9,114.3,88.8,589.8
SAURASHTRA & KUTCH,1993,43.2,141.8,4,66.1,255.1
SAURASHTRA & KUTCH,1994,99.4,403,138.2,232.5,873.1
SAURASHTRA & KUTCH,1995,3.4,261.1,40,41.3,345.7
SAURASHTRA & KUTCH,1996,143.8,163.9,25.7,12.3,345.6
SAURASHTRA & KUTCH,1997,198.9,136.4,97.2,166.5,599
SAURASHTRA & KUTCH,1998,110.8,150.1,97.1,64.5,422.5
SAURASHTRA & KUTCH,1999,73.7,35.2,15.9,31.9,156.7
SAURASHTRA & KUTCH,2000,10.6,200,50,14.3,274.8
SAURASHTRA & KUTCH,2001,167.6,194.1,120.3,20.4,502.4
SAURASHTRA & KUTCH,2002,161.8,8.2,115.2,15.4,300.6
SAURASHTRA & KUTCH,2003,70.5,397.1,200.4,21.2,689.2
SAURASHTRA & KUTCH,2004,99.9,90,233,37.6,460.7
SAURASHTRA & KUTCH,2005,214.6,127.5,68.2,232.4,642.7
SAURASHTRA & KUTCH,2006,68.8,369.9,193.7,70.5,702.8
SAURASHTRA & KUTCH,2007,114.9,214.5,409.6,157.5,896.4
SAURASHTRA & KUTCH,2008,96.1,150.8,113.8,240.8,601.6
SAURASHTRA & KUTCH,2009,71.7,406.2,99.7,8.8,586.4
SAURASHTRA & KUTCH,2010,73.8,411.3,396.8,191.7,1073.7
SAURASHTRA & KUTCH,2011,24.4,210.4,288.1,213.7,736.6
SAURASHTRA & KUTCH,2012,23,35.3,34.1,226.7,319.1
SAURASHTRA & KUTCH,2013,167.3,214.3,97.2,314.6,793.5
SAURASHTRA & KUTCH,2014,24.4,176.7,154.3,124.1,479.5
SAURASHTRA & KUTCH,2015,146,265.3,12.8,99,523.2
SAURASHTRA & KUTCH,2016,31.2,110,216,59.6,416.8
SAURASHTRA & KUTCH,2017,81.8,368.6,153.4,41.8,645.7
SAURASHTRA & KUTCH,2018,10.2,218.8,72.3,14.3,315.6
SAURASHTRA & KUTCH,2019,61.7,130.9,307.6,339.4,839.8
SAURASHTRA & KUTCH,2020,123.3,303.8,621.5,97.5,1146
SAURASHTRA & KUTCH,2021,67.3,122.6,18.9,438.2,646.9
KONKAN & GOA,1901,749.5,1047.5,730.8,117.9,2645.8
KONKAN & GOA,1902,420.9,964.4,535.5,633.9,2554.8
KONKAN & GOA,1903,457.4,1289.1,661.9,292.9,2701.2
KONKAN & GOA,1904,919.8,772.9,329.2,216.1,2238
KONKAN & GOA,1905,291.5,787.4,302.1,201.7,1582.7
KONKAN & GOA,1906,537.7,1065.9,491.8,221.5,2317
KONKAN & GOA,1907,557.7,1140.4,822.9,157.9,2678.9
KONKAN & GOA,1908,439,1431.3,662.4,229.5,2762.3
KONKAN & GOA,1909,741.8,1310.6,380.8,372.1,2805.4
KONKAN & GOA,1910,827.4,422.9,741.2,374,2365.5
KONKAN & GOA,1911,543.8,578,748.8,172.7,2043.2
KONKAN & GOA,1912,669.1,1297.5,543.1,136.2,2646
KONKAN & GOA,1913,905.7,1073.8,330.6,205.5,2515.7
KONKAN & GOA,1914,702.1,1385.5,796.3,549.9,3433.9
KONKAN & GOA,1915,801.2,761.6,362.7,402.6,2328.1
KONKAN & GOA,1916,818.5,741.9,864.3,611.8,3036.5
KONKAN & GOA,1917,793.9,660.9,897.1,542.5,2894.4
KONKAN & GOA,1918,317.5,429.6,595.1,119.3,1461.5
KONKAN & GOA,1919,640.5,1129.5,672.7,269.9,2712.6
KONKAN & GOA,1920,427.7,814.6,363.8,220.7,1826.8
KONKAN & GOA,1921,626.5,1090.9,606.7,448.4,2772.6
KONKAN & GOA,1922,768.1,1231.8,346.5,279.9,2626.3
KONKAN & GOA,1923,251,1662.3,481.7,357.4,2752.3
KONKAN & GOA,1924,510.7,931.9,622.5,309,2374.1
KONKAN & GOA,1925,805.7,634.2,484.1,120.3,2044.3
KONKAN & GOA,1926,300.6,1216.9,1118.9,413.4,3049.9
KONKAN & GOA,1927,763.5,1048.6,406.5,244.2,2462.8
KONKAN & GOA,1928,637.8,1179.1,920.6,273,3010.5
KONKAN & GOA,1929,771.9,776.4,518.4,248.7,2315.4
KONKAN & GOA,1930,993,734.7,432.6,541.1,2701.5
KONKAN & GOA,1931,339.4,1851.7,938.7,310.1,3439.9
KONKAN & GOA,1932,433.9,1273.4,487.8,454.5,2649.6
KONKAN & GOA,1933,817.1,894.7,763.2,480.7,2955.7
KONKAN & GOA,1934,1035.2,901.1,882.3,321.6,3140.2
KONKAN & GOA,1935,673.8,908,451.5,423.4,2456.6
KONKAN & GOA,1936,1006.6,708.6,524.2,361.3,2600.8
KONKAN & GOA,1937,816.2,1454.5,270,373.3,2914
KONKAN & GOA,1938,1114.8,892.6,619.5,340.2,2967.1
KONKAN & GOA,1939,503.4,1110.5,823.4,220.9,2658.3
KONKAN & GOA,1940,680.4,1111.8,977.2,309.3,3078.7
KONKAN & GOA,1941,609.2,774.8,283.6,189.4,1857
KONKAN & GOA,1942,981.2,1397.9,527.5,306.9,3213.4
KONKAN & GOA,1943,740,1323,284.3,459.1,2806.4
KONKAN & GOA,1944,530.2,1477.9,660.6,85.7,2754.5
KONKAN & GOA,1945,709.9,1397.5,725.7,352.8,3185.9
KONKAN & GOA,1946,794.1,1079.5,878,328.2,3079.8
KONKAN & GOA,1947,394,1133.4,923,510.2,2960.5
KONKAN & GOA,1948,590.6,1081.8,789.1,375.7,2837.2
KONKAN & GOA,1949,436.5,1171.5,613.7,777.9,2999.7
KONKAN & GOA,1950,355.6,1402.6,303.7,762.7,2824.5
KONKAN & GOA,1951,698.4,1110.7,508.2,125.7,2442.9
KONKAN & GOA,1952,715.9,1030.5,497.3,83.9,2327.6
KONKAN & GOA,1953,939.6,1311,709.2,209.9,3169.7
KONKAN & GOA,1954,595.1,1470.3,914.3,765.4,3745.1
KONKAN & GOA,1955,757.1,971.1,1315.3,474.3,3517.8
KONKAN & GOA,1956,761,1362.9,723,447.4,3294.3
KONKAN & GOA,1957,578,1189.4,988.3,131.9,2887.7
KONKAN & GOA,1958,1020.2,1275.9,1157.2,445.7,3899
KONKAN & GOA,1959,756.8,1421.7,693.9,528.7,3401
KONKAN & GOA,1960,955.5,1132.1,517.1,301.9,2906.5
KONKAN & GOA,1961,732.7,1513.1,695.6,473,3414.4
KONKAN & GOA,1962,412.3,1368.8,851.5,516.3,3148.9
KONKAN & GOA,1963,580.8,1202.6,1452.6,289,3525
KONKAN & GOA,1964,679.1,948,1068.7,386.6,3082.4
KONKAN & GOA,1965,741.4,1388.9,577.4,139.3,2847
KONKAN & GOA,1966,382.1,1146.7,265.1,443.8,2237.7
KONKAN & GOA,1967,734.5,1130.1,460.7,356.7,2682.1
KONKAN & GOA,1968,561.4,1119.6,369.9,209.2,2260.1
KONKAN & GOA,1969,649.9,1286.3,546.1,599,3081.3
KONKAN & GOA,1970,954.1,1002.1,1178.7,316.5,3451.5
KONKAN & GOA,1971,990.9,662.9,589.6,373.9,2617.3
KONKAN & GOA,1972,626.8,744.3,324.3,140.8,1836.2
KONKAN & GOA,1973,471.1,944.9,902.8,429,2747.8
KONKAN & GOA,1974,499.6,1127.5,769.5,354.6,2751.1
KONKAN & GOA,1975,838.3,1004.8,857.3,557.2,3257.6
KONKAN & GOA,1976,642.2,1289.5,698.9,360.6,2991.3
KONKAN & GOA,1977,588.7,1348.3,563.2,394,2894.2
KONKAN & GOA,1978,935.3,880.6,567.1,242.1,2625.2
KONKAN & GOA,1979,631,776,718.3,265.1,2390.4
KONKAN & GOA,1980,889.5,756.3,848.5,180.2,2674.4
KONKAN & GOA,1981,768.1,1136,740.5,502.2,3146.9
KONKAN & GOA,1982,540.1,956.9,837.8,218.2,2553
KONKAN & GOA,1983,655.4,1084.6,1318.3,629.3,3687.6
KONKAN & GOA,1984,728.1,1051.7,459.3,223.9,2463
KONKAN & GOA,1985,984.8,963.5,712.4,154.7,2815.5
KONKAN & GOA,1986,761.6,561.9,647.6,63.1,2034.2
KONKAN & GOA,1987,598,844.8,821.3,152.4,2416.6
KONKAN & GOA,1988,506.5,1419.4,659.3,609.3,3194.4
KONKAN & GOA,1989,733.2,946.5,682,278.6,2640.3
KONKAN & GOA,1990,778.6,834.8,1094.4,360.7,3068.4
KONKAN & GOA,1991,728.3,1439.1,588.3,93.8,2849.5
KONKAN & GOA,1992,505,813.5,1063.7,345,2727.1
KONKAN & GOA,1993,594.5,1352.4,619.7,595.5,3162.1
KONKAN & GOA,1994,800.8,1125.2,641.2,393.6,2960.8
KONKAN & GOA,1995,339.2,1164.4,595.2,404.4,2503.2
KONKAN & GOA,1996,537.8,1191.7,575.9,291.6,2596.9
KONKAN & GOA,1997,759.3,1062,823.5,207,2851.8
KONKAN & GOA,1998,667.5,916.2,746.5,590.7,2920.9
KONKAN & GOA,1999,965.1,1085.6,287.9,299.8,2638.4
KONKAN & GOA,2000,737.7,1211,802.8,132.3,2883.8
KONKAN & GOA,2001,564.9,864.9,598.8,203.8,2232.4
KONKAN & GOA,2002,953.5,434.1,808.3,201,2396.8
KONKAN & GOA,2003,844.5,1021.4,590.2,299.4,2755.6
KONKAN & GOA,2004,669.4,874.9,1024.6,262.2,2831.1
KONKAN & GOA,2005,748.9,1265.4,755.6,687.7,3457.6
KONKAN & GOA,2006,675.8,1063.2,890.3,410.3,3039.5
KONKAN & GOA,2007,908.6,828.3,1004.8,615.7,3357.4
KONKAN & GOA,2008,768.5,786.7,849.4,555.1,2959.7
KONKAN & GOA,2009,346.4,1332.6,300,379.8,2358.8
KONKAN & GOA,2010,681.3,1425.1,852.1,523.9,3482.3
KONKAN & GOA,2011,821.9,1403.3,1011.2,477.7,3714.1
KONKAN & GOA,2012,611.6,931.2,727.6,508.2,2778.6
KONKAN & GOA,2013,1055.1,1497.2,497.7,350.2,3400.2
KONKAN & GOA,2014,221.2,1302.9,695.8,409.4,2629.3
KONKAN & GOA,2015,782.8,543,367.3,242.4,1935.5
KONKAN & GOA,2016,798.5,1324,820,598.9,3541.5
KONKAN & GOA,2017,838,1098,730.6,543.6,3210.3
KONKAN & GOA,2018,986,1226.7,537.9,118.7,2869.2
KONKAN & GOA,2019,637,1617.9,1081.1,1040.3,4376.3
KONKAN & GOA,2020,691.4,1078.6,1411.4,456.5,3637.8
KONKAN & GOA,2021,955.4,1423.8,395,769.9,3544
MADHYA MAHARASHTRA,1901,107.7,215.9,194.1,83.7,601.4
MADHYA MAHARASHTRA,1902,102.6,210.9,114.5,169.5,597.5
MADHYA MAHARASHTRA,1903,86.3,281.8,155.5,142.3,665.9
MADHYA MAHARASHTRA,1904,114.6,126.5,59.5,183,483.6
MADHYA MAHARASHTRA,1905,65,252.8,79,52.6,449.5
MADHYA MAHARASHTRA,1906,184.8,199.3,204.9,88.7,677.8
MADHYA MAHARASHTRA,1907,118,262.3,267.8,94.1,742.3
MADHYA MAHARASHTRA,1908,85.1,263,169.9,166.6,684.5
MADHYA MAHARASHTRA,1909,179.6,247,101.6,146.2,674.4
MADHYA MAHARASHTRA,1910,204.6,172,228.6,195.7,800.9
MADHYA MAHARASHTRA,1911,136.9,137.7,153.2,29.9,457.6
MADHYA MAHARASHTRA,1912,88.3,307.6,150,34.7,580.5
MADHYA MAHARASHTRA,1913,259.9,210.8,86.6,82.8,640.1
MADHYA MAHARASHTRA,1914,188.3,348.8,204.3,211.6,953
MADHYA MAHARASHTRA,1915,195.2,225.4,80,228.5,729.1
MADHYA MAHARASHTRA,1916,144.8,257.6,185.9,217.5,805.8
MADHYA MAHARASHTRA,1917,174.3,120.6,187,205.2,687.1
MADHYA MAHARASHTRA,1918,51.7,68.4,112.4,55.1,287.6
MADHYA MAHARASHTRA,1919,173.5,198.9,153.8,231.7,757.9
MADHYA MAHARASHTRA,1920,120.7,185.9,94.1,113.8,514.5
MADHYA MAHARASHTRA,1921,105.8,291.6,125,128.7,651.1
MADHYA MAHARASHTRA,1922,161.7,218.2,79.4,97.1,556.5
MADHYA MAHARASHTRA,1923,30.7,290,126.5,169.5,616.7
MADHYA MAHARASHTRA,1924,80.3,173.8,220.5,185.8,660.4
MADHYA MAHARASHTRA,1925,177.7,152,115.2,94.7,539.6
MADHYA MAHARASHTRA,1926,85.9,230.6,258,147.7,722.2
MADHYA MAHARASHTRA,1927,184.9,318.7,85.4,183.6,772.7
MADHYA MAHARASHTRA,1928,143.3,217.7,159.6,209,729.7
MADHYA MAHARASHTRA,1929,155.9,168.2,73.7,151.6,549.4
MADHYA MAHARASHTRA,1930,178.1,233.7,106.5,247,765.3
MADHYA MAHARASHTRA,1931,109.7,316.3,233.5,178.9,838.5
MADHYA MAHARASHTRA,1932,67.3,351.7,221.3,162.8,803.1
MADHYA MAHARASHTRA,1933,182.3,194.7,259.4,286.1,922.5
MADHYA MAHARASHTRA,1934,138.2,217,222.3,136.8,714.2
MADHYA MAHARASHTRA,1935,149.6,208.6,195.5,126.7,680.3
MADHYA MAHARASHTRA,1936,169.2,113.9,106.3,161.5,550.9
MADHYA MAHARASHTRA,1937,146.7,319.4,63.6,219.9,749.5
MADHYA MAHARASHTRA,1938,239.9,286.6,169.4,191.5,887.4
MADHYA MAHARASHTRA,1939,127.6,303.9,219.9,88.5,740
MADHYA MAHARASHTRA,1940,191.3,215.9,188.7,132,727.9
MADHYA MAHARASHTRA,1941,96.1,338.6,103.7,143.3,681.7
MADHYA MAHARASHTRA,1942,213.3,364.7,191.6,93.8,863.4
MADHYA MAHARASHTRA,1943,150.5,316.4,80.9,166.2,713.9
MADHYA MAHARASHTRA,1944,132.2,421.7,227.8,142.1,923.7
MADHYA MAHARASHTRA,1945,125.6,263.7,209,132.4,730.7
MADHYA MAHARASHTRA,1946,138.4,288.5,255.9,170.3,853.1
MADHYA MAHARASHTRA,1947,63,230.6,272.8,216.2,782.7
MADHYA MAHARASHTRA,1948,191,239.6,181.5,162,774.1
MADHYA MAHARASHTRA,1949,102,201.3,174,323.1,800.4
MADHYA MAHARASHTRA,1950,59.5,400.2,102.9,248.8,811.4
MADHYA MAHARASHTRA,1951,150.1,250.2,136.3,71.7,608.3
MADHYA MAHARASHTRA,1952,131.2,268.8,139.1,57.1,596.2
MADHYA MAHARASHTRA,1953,186.3,216.5,220.2,126.8,749.8
MADHYA MAHARASHTRA,1954,158.5,305.3,171.7,263,898.5
MADHYA MAHARASHTRA,1955,140.9,149.6,254.3,218.9,763.7
MADHYA MAHARASHTRA,1956,111,360.5,252,165.8,889.3
MADHYA MAHARASHTRA,1957,177.8,196.4,202.2,98.7,675.1
MADHYA MAHARASHTRA,1958,101.9,393.3,296.6,112.1,903.9
MADHYA MAHARASHTRA,1959,174.7,344.3,199,202.7,920.7
MADHYA MAHARASHTRA,1960,146.3,235,138,229,748.4
MADHYA MAHARASHTRA,1961,163.5,411.9,135,104.8,815.3
MADHYA MAHARASHTRA,1962,46.8,287.5,164,199.9,698.3
MADHYA MAHARASHTRA,1963,138.6,252.3,268.7,72.7,732.3
MADHYA MAHARASHTRA,1964,139.8,238.9,242.3,223.1,844
MADHYA MAHARASHTRA,1965,82.9,380.7,200.3,54.8,718.7
MADHYA MAHARASHTRA,1966,83.8,315,94,149,641.7
MADHYA MAHARASHTRA,1967,130.4,367.4,139,146.6,783.3
MADHYA MAHARASHTRA,1968,95.4,238.9,213.3,172.1,719.6
MADHYA MAHARASHTRA,1969,140.1,307.1,242.4,234,923.6
MADHYA MAHARASHTRA,1970,195.4,200.1,254.9,161.3,811.8
MADHYA MAHARASHTRA,1971,155.6,124.9,204,185.6,670.1
MADHYA MAHARASHTRA,1972,90.4,195.1,99.3,88.1,472.8
MADHYA MAHARASHTRA,1973,124.7,312,243.9,172.8,853.4
MADHYA MAHARASHTRA,1974,77.5,217.9,184.7,201.5,681.6
MADHYA MAHARASHTRA,1975,165.6,228,223.2,242.8,859.7
MADHYA MAHARASHTRA,1976,283.6,315.6,240.8,87.7,927.6
MADHYA MAHARASHTRA,1977,209,262.5,150.4,94.6,716.5
MADHYA MAHARASHTRA,1978,174.2,179.6,211.8,124.1,689.7
MADHYA MAHARASHTRA,1979,129.7,194.5,299,249.9,873.2
MADHYA MAHARASHTRA,1980,279.2,197.4,286.6,89.2,852.5
MADHYA MAHARASHTRA,1981,135.9,248.9,188.6,253.7,827.1
MADHYA MAHARASHTRA,1982,114.6,187.7,186.6,119.5,608.4
MADHYA MAHARASHTRA,1983,125.3,218.1,259.4,263,865.8
MADHYA MAHARASHTRA,1984,109.6,260.8,140,133.2,643.6
MADHYA MAHARASHTRA,1985,118.7,189.5,145.1,63.5,516.8
MADHYA MAHARASHTRA,1986,200.8,126.1,157.9,101,585.7
MADHYA MAHARASHTRA,1987,130.3,166.7,226.9,63.5,587.5
MADHYA MAHARASHTRA,1988,111,314.1,165.7,324.8,915.6
MADHYA MAHARASHTRA,1989,153.5,271.9,152.1,181.6,759.1
MADHYA MAHARASHTRA,1990,150.5,233.1,317.5,98.7,799.9
MADHYA MAHARASHTRA,1991,293.8,318.1,143.3,67.6,822.8
MADHYA MAHARASHTRA,1992,147.4,182.1,252.9,132.6,714.9
MADHYA MAHARASHTRA,1993,150.8,293,161.5,165.2,770.5
MADHYA MAHARASHTRA,1994,255.2,338,192.5,121.7,907.4
MADHYA MAHARASHTRA,1995,65.7,259.5,86.3,193.4,605
MADHYA MAHARASHTRA,1996,163.8,283.1,187.7,163.6,798.1
MADHYA MAHARASHTRA,1997,183.8,236.3,291.5,92.1,803.7
MADHYA MAHARASHTRA,1998,154.2,275.1,230.3,264.9,924.5
MADHYA MAHARASHTRA,1999,227.5,259.4,86.5,169.5,742.9
MADHYA MAHARASHTRA,2000,178,197.7,159.1,87.4,622.1
MADHYA MAHARASHTRA,2001,158.7,209.7,159.1,137.3,664.8
MADHYA MAHARASHTRA,2002,256.6,94.7,238.8,101.8,692
MADHYA MAHARASHTRA,2003,198.2,207.8,184.2,118.5,708.8
MADHYA MAHARASHTRA,2004,214.3,171.4,346.9,180.9,913.5
MADHYA MAHARASHTRA,2005,236.2,360,257.8,273.7,1127.7
MADHYA MAHARASHTRA,2006,200.4,420.4,421.2,217,1259
MADHYA MAHARASHTRA,2007,282,287.6,259.8,189.2,1018.6
MADHYA MAHARASHTRA,2008,105.4,155.1,259.6,316,836.2
MADHYA MAHARASHTRA,2009,70.8,327.7,150.2,164.7,713.4
MADHYA MAHARASHTRA,2010,185.6,280.9,233.2,165.5,865.3
MADHYA MAHARASHTRA,2011,135.8,268.4,245.6,149.6,799.3
MADHYA MAHARASHTRA,2012,67.9,203,185.2,128.7,584.7
MADHYA MAHARASHTRA,2013,225.6,341,159.7,208.3,934.7
MADHYA MAHARASHTRA,2014,43.3,302.5,245.2,122,713
MADHYA MAHARASHTRA,2015,167.2,100.9,66.9,135.5,470.6
MADHYA MAHARASHTRA,2016,100.7,319.6,232.7,171.9,824.9
MADHYA MAHARASHTRA,2017,189.2,280.9,192,190.1,852.3
MADHYA MAHARASHTRA,2018,159.1,265.8,183.4,52.1,660.4
MADHYA MAHARASHTRA,2019,123.4,394.8,390.4,258.4,1167
